url,price,make,model,variant,reg,previous-owners,mpg,colour,interior-colour,exterior-colour,doors,fuel-type,bodystyle,mileage,engine-size,transmission
https://www.namauto.com/cars/9541035-nissan-qashqai-1.6-visia/,"N$ 130,000",Nissan,Qashqai,1.6 VISIA,USED,1,N/A,White,Grey,White,5,Petrol,SUV,"91,549 km",1.6 l,Manual
https://www.namauto.com/cars/9541227-honda-ballade-1.5-elegance/,POA,Honda,Ballade,1.5 ELEGANCE,USED,1,N/A,Brown,Black,Golden Brown,4,Petrol,Sedan,"76,359 km",1.5 l,Manual
https://www.namauto.com/cars/9601476-kia-rio-sedan-1.2/,"N$ 130,000",Kia,Rio,Sedan 1.2,USED,1,N/A,White,Black,White,4,Petrol,Sedan,"89,000 km",1.2 l,Manual
https://www.namauto.com/cars/9018731-honda-ballade-1.5-trend/,"N$ 135,000",Honda,Ballade,1.5 TREND,USED,1,N/A,Silver,BLACK,SILVER,4,Petrol,Sedan,"95,000 km",1.5 l,Manual
https://www.namauto.com/cars/9691267-volkswagen-polo-vivo-1.4-trendline-5-dr/,"N$ 135,000",Volkswagen,POLO VIVO,1.4 TRENDLINE 5Dr,53,N/A,N/A,Beige,black,white,5,Petrol,Hatchback,"72,000 km",1.4 l,Manual
https://www.namauto.com/cars/10011313-peugeot-208-active-1.2-puretech-5-dr/,"N$ 135,000",Peugeot,208,ACTIVE 1.2 PURETECH 5DR,USED,1,N/A,Silver,Grey,Silver,5,Petrol,Hatchback,"34,100 km",1.2 l,Manual
https://www.namauto.com/cars/10232157-ford-figo-1.5-ambiente/,"N$ 136,000",Ford,Figo,1.5 AMBIENTE,95,1,N/A,Black,black,white,4,Petrol,Sedan,"54,000 km",1.5 l,Manual
https://www.namauto.com/cars/8378084-toyota-auris-1.6-xi/,"N$ 139,000",Toyota,Auris,1.6 XI,KM309,1,N/A,Black,Grey,Black,5,Petrol,Hatchback,"95,167 km",1.6 l,Manual
https://www.namauto.com/cars/9695745-volkswagen-polo-vivo-1.4-5-dr/,"N$ 139,000",Volkswagen,POLO VIVO,1.4 5Dr,KM370,1,N/A,Silver,Grey,Silver,5,Petrol,Hatchback,"86,000 km",1.4 l,Manual
https://www.namauto.com/cars/7629681-datsun-go-1.2-lux-ab/,"N$ 139,842",Datsun,GO,1.2 LUX (AB),NEW,N/A,N/A,Red,Black,red,5,Petrol,Hatchback,1 km,1.2 l,Manual
https://www.namauto.com/cars/10264220-nissan-qashqai-1.6-visia/,"N$ 139,900",Nissan,Qashqai,1.6 VISIA,N20250S,N/A,N/A,White,N/A,White,5,Petrol,SUV,"104,000 km",1.6 l,Manual
https://www.namauto.com/cars/7169296-renault-kwid-1.0-expression/,"N$ 139,975",Renault,Kwid,1.0 Expression,NEW,N/A,15.0 KPL,Silver,Black & Red,silver,5,Petrol,Hatchback,1 km,1 l,Manual
https://www.namauto.com/cars/8509550-renault-kwid-kwid-1.0-expression/,"N$ 139,975",Renault,Kwid,Kwid 1.0 Expression,NEW,N/A,N/A,Silver,BLACK & RED,SILVER,5,Petrol,Hatchback,20 km,1 l,Manual
https://www.namauto.com/cars/8984231-renault-sandero-900-t-stepway/,"N$ 139,995",Renault,SANDERO,900T STEPWAY,USED,1,N/A,Red,Black,Red,5,Petrol,Hatchback,"73,941 km",0.9 l,Manual
https://www.namauto.com/cars/7611939-toyota-hilux-3000-d/,"N$ 140,000",Toyota,Hilux,3000D,KM21,N/A,N/A,White,Grey,White,2,Diesel,Bakkie Single Cab,"147,903 km",3 l,N/A
https://www.namauto.com/cars/7618486-toyota-hilux-3000-d/,"N$ 140,000",Toyota,Hilux,3000D,KM20,1,N/A,White,Grey,White,2,Diesel,Bakkie Single Cab,"254,553 km",3 l,N/A
https://www.namauto.com/cars/9260480-nissan-pathfinder-dci-2.5-dci-manual/,"N$ 140,000",Nissan,Pathfinder DCi,2.5 DCi Manual,USED,1,N/A,White,Grey,White,5,Diesel,SUV,"135,000 km",2.5 l,Manual
https://www.namauto.com/cars/9979419-audi-a3-1.4-tfsi-sportback-attraction/,"N$ 140,000",Audi,A3,1.4 TFSI SPORTBACK ATTRACTION,SHINDONDOL,N/A,N/A,Blue,black,BLUE,5,Petrol,Hatchback,"97,000 km",1.4 l,Manual
https://www.namauto.com/cars/9545886-mercedes-benz-b-class-b-180-be/,"N$ 144,000",MERCEDES BENZ,B Class,B 180 BE,PREOWNED,1,N/A,Silver,Black,Silver,5,Petrol,Hatchback,"93,000 km",1.6 l,Automatic
https://www.namauto.com/cars/9739003-toyota-yaris-1.3-xs-5-dr/,"N$ 144,000",Toyota,Yaris,1.3 XS 5Dr,USED,1,N/A,Red,N/A,red,5,Petrol,Hatchback,"39,000 km",1.3 l,Manual
https://www.namauto.com/cars/10168386-hyundai-grand-i10-1.25-fluid/,"N$ 144,995",Hyundai,GRAND i10,1.25 FLUID,USED,1,N/A,White,Black,White,5,Petrol,Hatchback,"19,894 km",1.2 l,Manual
https://www.namauto.com/cars/8959217-volkswagen-polo-vivo-1.4-trendline/,"N$ 145,000",Volkswagen,POLO VIVO,1.4 TRENDLINE,USED,1,N/A,Silver,Grey,Silver,4,Petrol,Sedan,"35,000 km",1.4 l,Manual
https://www.namauto.com/cars/10230762-volkswagen-polo-1.4-comfortline/,"N$ 145,000",Volkswagen,Polo,1.4 COMFORTLINE,THERON,2,N/A,Gold,BLACK,Gold,5,Petrol,Hatchback,"80,000 km",1.4 l,Manual
https://www.namauto.com/cars/9708677-volkswagen-polo-vivo-1.4-trendline-5-dr-facelift/,"N$ 146,000",Volkswagen,POLO VIVO,1.4 TRENDLINE (5DR) Facelift,USED,1,N/A,White,Grey,White,5,Petrol,Hatchback,"45,000 km",1.4 l,Manual
https://www.namauto.com/cars/9708734-volkswagen-polo-vivo-1.4-trendline-5-dr-facelift/,"N$ 146,000",Volkswagen,POLO VIVO,1.4 TRENDLINE (5DR) (Facelift),USED,1,N/A,Silver,Grey,Silver,5,Petrol,Hatchback,"43,000 km",1.4 l,Manual
https://www.namauto.com/cars/9708772-volkswagen-polo-vivo-1.4-trendline-5-dr-facelift/,"N$ 146,000",Volkswagen,POLO VIVO,1.4 TRENDLINE (5DR) (Facelift),USED,1,N/A,Grey,Grey,Charcoal Grey,5,Petrol,Hatchback,"46,000 km",1.4 l,Manual
https://www.namauto.com/cars/9775311-volkswagen-polo-vivo-1.4-trendline-5-dr-facelift/,"N$ 146,000",Volkswagen,POLO VIVO,1.4 TRENDLINE (5DR) (Facelift),USED,1,N/A,White,Grey,White,5,Petrol,Hatchback,"43,000 km",1.4 l,Manual
https://www.namauto.com/cars/10126597-volkswagen-polo-vivo-1.4-trendline-5-dr-facelift/,"N$ 146,000",Volkswagen,POLO VIVO,1.4 TRENDLINE (5DR) (Facelift),USED,1,N/A,Grey,Grey,Grey,5,Petrol,Hatchback,"50,000 km",1.4 l,Manual
https://www.namauto.com/cars/10126649-volkswagen-polo-vivo-1.4-trendline-5-dr/,"N$ 146,000",Volkswagen,POLO VIVO,1.4 TRENDLINE (5DR),USED,1,N/A,Silver,Grey,Silver,5,Petrol,Hatchback,"50,000 km",1.4 l,Manual
https://www.namauto.com/cars/10164176-volkswagen-polo-vivo-1.4-trendline-5-dr-facelift/,"N$ 146,000",Volkswagen,POLO VIVO,1.4 TRENDLINE (5DR) (Facelift),USED,1,N/A,Grey,Grey,Charcoal Grey,5,Petrol,Hatchback,"48,000 km",1.4 l,Manual
https://www.namauto.com/cars/8425851-toyota-etios-1.5-xs-5-dr/,"N$ 148,000",Toyota,ETIOS,1.5 Xs 5Dr,USED,1,N/A,Silver,Black,Silver,5,Petrol,Hatchback,"46,949 km",1.5 l,Manual
https://www.namauto.com/cars/8547992-toyota-corolla-1.6-professional/,"N$ 149,000",Toyota,Corolla,1.6 PROFESSIONAL,KM310,1,N/A,Silver,Grey,Silver,4,Petrol,Sedan,"32,616 km",1.6 l,Manual
https://www.namauto.com/cars/9534443-honda-ballade-160i-vtec/,"N$ 149,000",Honda,Ballade,160i VTec,USED,1,N/A,Brown,Grey,Golden Brown,4,N/A,Sedan,"88,805 km",1.6 l,N/A
https://www.namauto.com/cars/10304347-toyota-hilux-2.5-d-4-d/,"N$ 149,000",Toyota,Hilux,2.5D-4D,USED,1,N/A,White,N/A,white,2,Diesel,Bakkie Single Cab,"209,000 km",2.5 l,Manual
https://www.namauto.com/cars/10355868-great-wall-h5-2.4-city/,"N$ 149,000",Great Wall,H5,2.4 CITY,73,1,N/A,Black,black,white,5,Petrol,SUV,"57,000 km",2.4 l,Manual
https://www.namauto.com/cars/9042039-honda-ballade-1.5-trend/,"N$ 149,900",Honda,Ballade,1.5 TREND,USED,1,N/A,Brown,BLACK,Urban Titanium,4,Petrol,Sedan,"47,000 km",1.5 l,Manual
https://www.namauto.com/cars/9462134-datsun-go-1.2-mid/,"N$ 149,900",Datsun,GO,1.2 MID,NEW,N/A,N/A,Orange,N/A,orange,5,Petrol,Hatchback,1 km,1.2 l,Manual
https://www.namauto.com/cars/10080144-gwm-h5-2.4/,"N$ 149,900",GWM,H5,2.4,N3020OJ,1,N/A,White,Grey,TITANIUM WHITE,5,Petrol,SUV,"57,000 km",2.4 l,Manual
https://www.namauto.com/cars/9333404-renault-duster-1.5-d-ci-dynamique/,"N$ 149,995",Renault,Duster,1.5 dCI DYNAMIQUE,USED,1,N/A,Red,Black,Red,5,Diesel,SUV,"168,654 km",1.5 l,Manual
https://www.namauto.com/cars/10122340-renault-kwid-1.0-climber-5-dr/,"N$ 149,995",Renault,Kwid,1.0 CLIMBER 5DR,USED,1,N/A,Grey,Black,Grey,5,Petrol,Hatchback,"3,822 km",1 l,Manual
https://www.namauto.com/cars/10146179-nissan-np200-1.6/,"N$ 150,000",Nissan,NP200,1.6,ROTHMAN,1,N/A,White,Grey,White,2,Petrol,Bakkie Single Cab,"32,400 km",1.6 l,Manual
https://www.namauto.com/cars/10230006-lexus-ls-460/,POA,Lexus,LS,460,CONSIGNMEN,1,N/A,Green,Beige,Dark - Green,4,Petrol,Sedan,"85,000 km",4.6 l,Automatic
https://www.namauto.com/cars/10254473-toyota-corolla-1.4-d-prestige/,"N$ 150,000",Toyota,Corolla,1.4D PRESTIGE,MARITZ,1,N/A,White,BLACK,white,4,Diesel,Sedan,"240,000 km",1.4 l,Manual
https://www.namauto.com/cars/7169600-renault-kwid-1.0-dynamique-with-abs/,"N$ 152,375",Renault,Kwid,1.0 Dynamique with ABS,NEW,N/A,15.0 KPL,Silver,Black and Red,silver,5,Petrol,Hatchback,1 km,1 l,Manual
https://www.namauto.com/cars/7629679-datsun-go-1.2-7-seat/,"N$ 153,627",Datsun,GO +,1.2 (7 SEAT),NEW,N/A,N/A,Red,Black,red,5,Petrol,Panel Van,1 km,1.2 l,Manual
https://www.namauto.com/cars/10079841-kia-picanto-1.2-style/,"N$ 154,995",Kia,Picanto,1.2 Style,DEMO,1,N/A,Red,BLACK,RED,5,Petrol,Hatchback,"18,500 km",1.2 l,Manual
https://www.namauto.com/cars/10146823-mercedes-benz-c-class-c180-be-classic/,"N$ 155,500",MERCEDES BENZ,C Class,C180 BE CLASSIC,USED,2,N/A,White,N/A,white,4,Petrol,Sedan,"160,000 km",1.6 l,Automatic
https://www.namauto.com/cars/10106974-toyota-etios-cross-1.5-xs-5-dr/,"N$ 155,700",Toyota,ETIOS,CROSS 1.5 XS 5DR,N5122S,1,N/A,Red,Black,Red,5,Petrol,Hatchback,"44,501 km",1.5 l,Manual
https://www.namauto.com/cars/10168895-toyota-corolla-quest-1.6/,"N$ 157,000",Toyota,Corolla Quest,1.6,USED,2,N/A,Silver,N/A,silver,4,Petrol,Sedan,"52,000 km",1.6 l,Manual
https://www.namauto.com/cars/6984649-honda-brio-trend-5-door/,"N$ 158,000",Honda,BRIO,Trend 5-Door,NEW,N/A,N/A,Blue,Crystal Black Pearl,Energetic Blue Metallic,5,Petrol,Hatchback,N/A,1.2 l,Manual
https://www.namauto.com/cars/9813336-honda-cr-v-cr-v-2.4-executive-awd/,"N$ 158,000",Honda,CR-V,CR-V 2.4 Executive AWD,GIDEON,1,N/A,Black,BLACK,black,5,Petrol,SUV,"90,000 km",2.4 l,Automatic
https://www.namauto.com/cars/9377906-toyota-corolla-1.6-gl/,POA,Toyota,Corolla,1.6 GL,USED,1,N/A,Red,Grey,Red,4,N/A,Sedan,"175,739 km",1.6 l,N/A
https://www.namauto.com/cars/9854090-toyota-corolla-quest-1.6/,"N$ 159,000",Toyota,Corolla Quest,1.6,USED,1,N/A,White,Grey,White,4,Petrol,Sedan,"45,000 km",1.6 l,Manual
https://www.namauto.com/cars/9854123-toyota-corolla-quest-1.6/,"N$ 159,000",Toyota,Corolla Quest,1.6,USED,1,N/A,White,Grey,White,4,Petrol,Sedan,"42,000 km",1.6 l,Manual
https://www.namauto.com/cars/10301381-volkswagen-polo-1.4-trendline-5-dr/,"N$ 159,000",Volkswagen,Polo,1.4 TRENDLINE 5DR,95,1,N/A,Black,black,silver,5,Petrol,Hatchback,"54,000 km",1.4 l,Manual
https://www.namauto.com/cars/7829602-datsun-go-lux-p-van/,"N$ 159,833",Datsun,GO +,Lux P/Van,NEW,N/A,14.0 KPL,White,Black,white,5,Petrol,Panel Van,1 km,1.2 l,Manual
https://www.namauto.com/cars/8741668-honda-mobilio-1.5-comfort/,"N$ 159,900",Honda,MOBILIO,1.5 COMFORT,USED,1,N/A,Blue,Black,Blue,5,Petrol,MPV,"68,000 km",1.5 l,Manual
https://www.namauto.com/cars/9411599-toyota-etios-cross-1.5-xs-5-dr/,"N$ 159,900",Toyota,ETIOS,CROSS 1.5 Xs 5Dr,USED,N/A,N/A,Silver,BLACK,SILVER,5,Petrol,Hatchback,"53,000 km",1.5 l,Manual
https://www.namauto.com/cars/9462175-datsun-go-1.2-7-seat/,"N$ 159,900",Datsun,GO +,1.2 (7 SEAT),NEW,N/A,16.0 KPL,Bronze,BLACK,bronze,5,Petrol,Panel Van,1 km,1.2 l,Manual
https://www.namauto.com/cars/10236135-toyota-corolla-quest-1.6-plus/,"N$ 159,900",Toyota,Corolla Quest,1.6 PLUS,N103446W,N/A,N/A,White,N/A,Glacier White (040),4,Petrol,Sedan,"71,000 km",1.6 l,Manual
https://www.namauto.com/cars/10345903-ford-fiesta-st-1.6-ecoboost-gdti/,"N$ 159,900",Ford,Fiesta,ST 1.6 ECOBOOST GDTi,15,2,N/A,Multi-colour,Grey,Burnt Orange,3,Petrol,Hatchback,"83,000 km",1.6 l,Manual
https://www.namauto.com/cars/10120205-hyundai-grand-i10-1.25-fluid-a-t/,"N$ 159,995",Hyundai,GRAND i10,1.25 FLUID A/T,USED,1,N/A,White,Black,White,5,Petrol,Hatchback,"41,810 km",1.2 l,Automatic
https://www.namauto.com/cars/10122203-kia-sportage-2.0/,"N$ 159,995",Kia,Sportage,2.0,USED,2,N/A,White,Black,White,5,Petrol,SUV,"143,769 km",2 l,Manual
https://www.namauto.com/cars/9375407-volkswagen-golf-vi-gti-2.0-petrol-gti/,POA,Volkswagen,Golf VI GTI,2.0 Petrol GTi,USED,1,N/A,White,Multi-Colour,White,5,Petrol,Hatchback,"52,293 km",2 l,Automatic
https://www.namauto.com/cars/9618282-great-wall-h5-2.0-vgt-4-x4/,"N$ 160,000",Great Wall,H5,2.0 VGT 4X4,CONSIGNMEN,1,N/A,White,Black,WHITE,5,Diesel,SUV,"114,000 km",2 l,Manual
https://www.namauto.com/cars/10242590-volkswagen-polo-1.6-tdi-cross/,"N$ 160,000",Volkswagen,Polo,1.6 TDI CROSS,98,1,N/A,Black,black,silver,5,Diesel,Hatchback,"90,000 km",1.6 l,Manual
https://www.namauto.com/cars/9462252-datsun-go-1.2-panelvan/,"N$ 160,900",Datsun,GO +,1.2 PANELVAN,NEW,N/A,16.0 KPL,Silver,BLACK,silver,5,Petrol,Panel Van,1 km,1.2 l,Manual
https://www.namauto.com/cars/7667494-renault-kwid-1.0-dynamique-5-dr-a-t/,"N$ 160,975",Renault,Kwid,1.0 DYNAMIQUE 5DR A/T,NEW,N/A,N/A,Red,"BLACK, GREY & RED",RED,5,Petrol,Hatchback,1 km,1 l,automated manual
https://www.namauto.com/cars/9018535-renault-kwid-kwid-1.0-dynamique/,"N$ 160,975",Renault,Kwid,Kwid 1.0 Dynamique,NEW,N/A,N/A,Blue,BLACK & ORANGE,BLUE,5,Petrol,Hatchback,30 km,1 l,Manual
https://www.namauto.com/cars/10269167-ford-eco-sport-1.0-ecoboost-titanium/,"N$ 162,000",Ford,EcoSport,1.0 ECOBOOST TITANIUM,USED,2,N/A,White,N/A,white,5,Petrol,cross-over,"54,000 km",1 l,Manual
https://www.namauto.com/cars/10106904-renault-kwid-1.0-dynamique-5-dr-a-t/,"N$ 162,375",Renault,Kwid,1.0 DYNAMIQUE 5DR A/T,NEW,N/A,N/A,White,Black and Red,white,5,Petrol,Hatchback,N/A,1 l,automated manual
https://www.namauto.com/cars/10117800-renault-kwid-1.0-climber-5-dr-with-abs/,"N$ 162,375",Renault,Kwid,1.0 CLIMBER 5DR with abs,NEW,N/A,N/A,Blue,Black and Orange,blue,5,Petrol,Hatchback,N/A,1 l,Manual
https://www.namauto.com/cars/9714782-alfa-romeo-mito-1.4-t-multiair-qv/,"N$ 165,000",Alfa Romeo,Mito,1.4T MULTIAIR QV,USED,1,N/A,Cream,Grey,Cream,3,Petrol,Hatchback,"64,000 km",1.4 l,Manual
https://www.namauto.com/cars/10007840-toyota-corolla-corolla-1.6-professional/,"N$ 165,000",Toyota,Corolla,Corolla 1.6 Professional,USED,N/A,N/A,White,N/A,white,4,Petrol,Sedan,"93,000 km",1.6 l,Manual
https://www.namauto.com/cars/10169408-mitsubishi-asx-2.0-5-dr-gls/,"N$ 165,000",Mitsubishi,ASX,2.0 5DR GLS,COETZEE,1,N/A,Grey,BLACK,TITANIUM GREY,5,Petrol,SUV,"95,000 km",2 l,Automatic
https://www.namauto.com/cars/10254161-volkswagen-polo-vivo-gp-1.4-trendline-5-dr/,"N$ 165,000",Volkswagen,POLO VIVO,GP 1.4 TRENDLINE 5DR,FESTUS,1,N/A,Silver,BLACK,silver,5,Petrol,Hatchback,"30,000 km",1.4 l,Manual
https://www.namauto.com/cars/10298442-volkswagen-polo-vivo-gp-1.4-conceptline-5-dr/,POA,Volkswagen,POLO VIVO,GP 1.4 CONCEPTLINE 5DR,MASTERCARS,1,N/A,White,Grey,White,5,Petrol,Hatchback,"73,000 km",1.4 l,Manual
https://www.namauto.com/cars/10352528-renault-duster-1.5-d-ci-dynamique-4-x4/,"N$ 165,000",Renault,Duster,1.5 dCI DYNAMIQUE 4X4,USED,1,N/A,Brown,N/A,brown,5,Diesel,SUV,"66,000 km",1.5 l,Manual
https://www.namauto.com/cars/7821397-kia-picanto-1.0-start/,"N$ 165,262",Kia,Picanto,1.0 Start,NEW,N/A,N/A,White,BLACK,WHITE,5,Petrol,Hatchback,20 km,1 l,Manual
https://www.namauto.com/cars/10304933-volkswagen-polo-gp-1.2-tsi-trendline-66-kw/,"N$ 169,000",Volkswagen,Polo,GP 1.2 TSI TRENDLINE (66KW),85,1,N/A,Black,black,blue,5,Petrol,Hatchback,"62,000 km",1.2 l,Manual
https://www.namauto.com/cars/9842626-toyota-corolla-quest-1.6-plus/,"N$ 169,900",Toyota,Corolla Quest,1.6 PLUS,PREOWNED,N/A,N/A,White,Black/grey,White,4,Petrol,Sedan,"67,830 km",1.6 l,Manual
https://www.namauto.com/cars/10123015-hyundai-i20-1.4-fluid/,"N$ 169,995",Hyundai,i20,1.4 FLUID,USED,1,N/A,Red,Black,Red,5,Petrol,Hatchback,"38,375 km",1.4 l,Automatic
https://www.namauto.com/cars/10168348-honda-br-v-1.5-trend/,"N$ 169,995",Honda,BR-V,1.5 TREND,USED,1,N/A,White,Black,White,5,Petrol,SUV,"66,508 km",1.5 l,Manual
https://www.namauto.com/cars/6984873-honda-brio-trend-4-door/,"N$ 170,000",Honda,BRIO,Trend 4-Door,NEW,N/A,N/A,White,Black,Tafetta White,4,Petrol,Sedan,N/A,1.2 l,Manual
https://www.namauto.com/cars/9377907-volkswagen-polo-6-1.4-petrol/,POA,Volkswagen,Polo 6,1.4 Petrol,USED,1,N/A,Silver,Grey,Silver,5,Petrol,Hatchback,"43,674 km",1.4 l,Automatic
https://www.namauto.com/cars/9378096-volkswagen-polo-vi-tsi-1.2-petrol/,POA,Volkswagen,Polo VI TSi,1.2 Petrol,USED,1,N/A,Red,Grey,Red,5,Petrol,Hatchback,"41,500 km",1.4 l,Automatic
https://www.namauto.com/cars/9378107-volkswagen-polo-6-1.4-petrol-dsg/,POA,Volkswagen,Polo 6,1.4 Petrol DSG,USED,1,N/A,Red,Grey,Red,5,Petrol,Hatchback,"43,500 km",1.4 l,Automatic
https://www.namauto.com/cars/10235978-volkswagen-golf-vi-gti-2.0-tsi-dsg/,"N$ 170,000",Volkswagen,Golf,VI GTI 2.0 TSI DSG,JERMIHA,2,N/A,White,Black,WHITE,5,Petrol,Hatchback,"99,340 km",2 l,Automatic
https://www.namauto.com/cars/7871136-honda-brio-1.2-comfort/,"N$ 172,000",Honda,BRIO,1.2 COMFORT,P,1,N/A,White,Black,Taffeta White,4,Petrol,Sedan,"16,000 km",1.2 l,Automatic
https://www.namauto.com/cars/6995777-toyota-aygo-1.0-hb/,"N$ 174,900",Toyota,Aygo,1.0 HB,NEW,N/A,4.4 KPL,White,Black,White,5,Petrol,Hatchback,1 km,1 l,Manual
https://www.namauto.com/cars/10122586-renault-clio-iv-900-t-dynamique-5-dr-66-kw/,"N$ 174,995",Renault,Clio,IV 900 T DYNAMIQUE 5DR (66KW),USED,1,N/A,Silver,BLACK,SILVER,5,Petrol,Hatchback,"75,000 km",0.9 l,Manual
https://www.namauto.com/cars/10361811-renault-captur-900-t-dynamique-5-dr-66-kw/,"N$ 174,995",Renault,Captur,900T DYNAMIQUE 5DR (66KW),USED,1,N/A,Silver,Black,Silver,5,Petrol,Hatchback,"43,470 km",0.9 l,Manual
https://www.namauto.com/cars/7929911-toyota-hilux-2700i-raider/,POA,Toyota,Hilux,2700i RAIDER,USED,1,N/A,White,Grey,White,2,Petrol,Bakkie Single Cab,"146,681 km",2.7 l,N/A
https://www.namauto.com/cars/9726109-toyota-corolla-quest-1.6/,"N$ 175,000",Toyota,Corolla,QUEST 1.6,1007088,1,N/A,White,Grey,White,4,Petrol,Sedan,"28,700 km",1.6 l,Automatic
https://www.namauto.com/cars/10066688-toyota-land-cruiser-prado-prado-tz-4.0-v6-a-t/,"N$ 175,000",Toyota,Land Cruiser Prado,PRADO TZ 4.0 V6 A/T,JANIS,1,N/A,White,BEIGE,PEARL WHITE,5,Petrol,SUV,"147,000 km",4 l,Automatic
https://www.namauto.com/cars/9623994-toyota-aygo-1.0-x-play-5-dr/,"N$ 175,900",Toyota,Aygo,1.0  X- PLAY (5DR),1007050,N/A,N/A,Red,N/A,SUPER RED 5 (0P0),5,Petrol,Hatchback,N/A,1 l,Manual
https://www.namauto.com/cars/10134850-hyundai-grand-i10-1.0-motion/,"N$ 176,000",Hyundai,GRAND i10,1.0 MOTION,NEW,N/A,N/A,White,Black,White,5,Petrol,Hatchback,1 km,1 l,Manual
https://www.namauto.com/cars/6997960-toyota-aygo-1.0-x-play-5-dr/,"N$ 177,200",Toyota,Aygo,1.0 X- PLAY (5DR),NEW,N/A,20.0 KPL,Red,Black,Cherry Red,5,Petrol,Hatchback,1 km,1 l,Manual
https://www.namauto.com/cars/6984771-honda-brio-comfort-5-door/,"N$ 179,000",Honda,BRIO,Comfort 5-Door,NEW,N/A,N/A,Red,Black,Rally Red,5,Petrol,Hatchback,N/A,1.2 l,Manual
https://www.namauto.com/cars/10265080-nissan-np300-hardbody-hardbody-np300-2.5-tdi-4-x4-p-u-d-c/,"N$ 179,700",Nissan,NP300 Hardbody,HARDBODY NP300 2.5 TDI 4X4 P/U D/C,USED,1,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,"121,000 km",2.5 l,Manual
https://www.namauto.com/cars/7034988-nissan-hardbody-np300-2.0i-sc-k37/,"N$ 179,900",Nissan,HARDBODY,NP300 2.0i SC (K37),NEW,N/A,10.0 KPL,White,Black,White,2,Petrol,Bakkie Single Cab,1 km,2 l,Manual
https://www.namauto.com/cars/9840330-renault-duster-1.6-expression/,"N$ 179,995",Renault,Duster,1.6 EXPRESSION,USED,1,N/A,White,Black,White,5,Petrol,SUV,"71,428 km",1.6 l,Manual
https://www.namauto.com/cars/9840463-volkswagen-polo-gp-1.2-tsi-comfortline-66-kw/,"N$ 179,995",Volkswagen,Polo,GP 1.2 TSI COMFORTLINE (66KW),USED,1,N/A,Grey,Grey,Grey,5,Petrol,Hatchback,"45,495 km",1.2 l,Manual
https://www.namauto.com/cars/6995653-gwm-steed-5-2.2-mpi-workhorse-p-u-s-c/,"N$ 180,000",GWM,Steed 5,2.2 MPI WORKHORSE P/U S/C,NEW,N/A,N/A,Silver,Black,Sky Silver,2,Petrol,Bakkie Single Cab,N/A,2.2 l,Manual
https://www.namauto.com/cars/7031226-nissan-np200-1.6-8-v-base-ac/,"N$ 180,000",Nissan,NP200,1.6 8V Base + AC,NEW,N/A,8.1 KPL,White,Black,White,2,Petrol,SUV,1 km,1.6 l,Manual
https://www.namauto.com/cars/8764688-ford-eco-sport-1.0-ecoboost-titanium/,"N$ 180,000",Ford,EcoSport,1.0 ECOBOOST TITANIUM,USED,1,N/A,Silver,Black,Silver,5,Petrol,SUV,"72,000 km",1 l,Manual
https://www.namauto.com/cars/10258773-ford-focus-1.5-ecoboost-trend-5-dr/,"N$ 180,000",Ford,Focus,1.5 ECOBOOST TREND 5Dr,HAIPINGE,1,N/A,White,Grey,White,5,Petrol,Hatchback,"41,200 km",1.5 l,Automatic
https://www.namauto.com/cars/7821411-kia-picanto-1.0-style/,"N$ 182,262",Kia,Picanto,1.0 Style,NEW,N/A,N/A,Red,BLACK,RED,5,Petrol,Hatchback,20 km,1 l,Manual
https://www.namauto.com/cars/6998066-toyota-etios-1.5-xi-5-dr/,"N$ 184,300",Toyota,ETIOS,1.5 Xi 5Dr,NEW,N/A,6.0 KPL,White,Black,White,5,Petrol,Hatchback,10 km,1.5 l,Manual
https://www.namauto.com/cars/7031256-nissan-np200-1.6-8-v-base-ac-safety-pack/,"N$ 184,900",Nissan,NP200,1.6 8V Base + AC + Safety Pack,NEW,N/A,8.1 KPL,White,Black,White,2,Petrol,Pick Up,N/A,1.6 l,Manual
https://www.namauto.com/cars/7972545-toyota-hilux-3.0-d-raider/,POA,Toyota,Hilux,3.0D RAIDER,USED,1,N/A,White,Grey,White,2,Diesel,Bakkie Single Cab,"213,191 km",3 l,N/A
https://www.namauto.com/cars/9581233-bmw-1-series-116i-urban-line-5-dr-f20/,"N$ 185,000",BMW,1 Series,116i URBAN LINE 5DR (F20),USED,1,N/A,Blue,Metro - Petrol Black,Midnight - Blue Metallic,5,Petrol,Hatchback,"47,434 km",1.6 l,Automatic
https://www.namauto.com/cars/9622261-lexus-ls-430/,"N$ 185,000",Lexus,LS,430,CONSIGNMEN,1,N/A,White,Cream,White,4,N/A,Sedan,"214,272 km",4.3 l,N/A
https://www.namauto.com/cars/9789926-mercedes-benz-b-class-b-180-be/,"N$ 185,900",MERCEDES BENZ,B Class,B 180 BE,CERTIFIEDP,1,N/A,Brown,Cream,Brown,5,Petrol,Hatchback,"52,500 km",1.6 l,Automatic
https://www.namauto.com/cars/10318483-toyota-corolla-1.6-sprinter/,"N$ 186,000",Toyota,Corolla,1.6 SPRINTER,SDR440H,N/A,N/A,Silver,N/A,silver,4,Petrol,Sedan,"84,000 km",1.6 l,Manual
